STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,GEOID,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON
"01","127","021200","1","011270212001",Block Group 1,G5030,S,"87686618","94131","+33.8320049","-087.4928202"
"01","127","021500","4","011270215004",Block Group 4,G5030,S,"70143272","2071571","+33.7004501","-087.1781774"
"01","127","020400","3","011270204003",Block Group 3,G5030,S,"15023703","631584","+33.8119737","-087.2348713"
"01","127","021900","1","011270219001",Block Group 1,G5030,S,"31434281","192553","+33.8182236","-087.0206307"
"01","101","005102","3","011010051023",Block Group 3,G5030,S,"1718675","0","+32.4216216","-086.2950964"
"01","101","003301","4","011010033014",Block Group 4,G5030,S,"1200171","0","+32.3485285","-086.2521057"
"01","101","005301","1","011010053011",Block Group 1,G5030,S,"1534586","0","+32.4067542","-086.2466952"
"01","101","005302","1","011010053021",Block Group 1,G5030,S,"5055633","169270","+32.4098492","-086.2260841"
"01","101","005402","1","011010054021",Block Group 1,G5030,S,"2506746","0","+32.3987689","-086.2016133"
"01","101","005402","2","011010054022",Block Group 2,G5030,S,"1080692","0","+32.3917876","-086.1919790"
"01","101","005402","4","011010054024",Block Group 4,G5030,S,"509542","0","+32.3843443","-086.1939218"
"01","119","011500","4","011190115004",Block Group 4,G5030,S,"9687432","548","+32.4938833","-088.3114235"
"01","101","005403","2","011010054032",Block Group 2,G5030,S,"773005","0","+32.3737425","-086.2010235"
"01","101","005403","3","011010054033",Block Group 3,G5030,S,"1852928","13893","+32.3728922","-086.1958356"
"01","101","005409","1","011010054091",Block Group 1,G5030,S,"1195565","11241","+32.3580673","-086.2065741"
"01","101","005800","3","011010058003",Block Group 3,G5030,S,"110015120","322825","+31.9965555","-086.2172502"
"01","069","041500","5","010690415005",Block Group 5,G5030,S,"756523","0","+31.2347828","-085.3877228"
"01","101","005410","3","011010054103",Block Group 3,G5030,S,"1164257","7176","+32.3495395","-086.2063014"
"01","101","000200","1","011010002001",Block Group 1,G5030,S,"923048","0","+32.3734003","-086.3025153"
"01","125","010201","1","011250102011",Block Group 1,G5030,S,"37799882","74302","+33.3582598","-087.6532372"
"01","125","010204","1","011250102041",Block Group 1,G5030,S,"5614785","49111","+33.2760065","-087.5573595"
"01","125","010803","1","011250108031",Block Group 1,G5030,S,"3744311","32071","+33.2168044","-087.4765984"
"01","125","010102","1","011250101021",Block Group 1,G5030,S,"236971127","2373671","+33.5208875","-087.5172840"
"01","125","010601","2","011250106012",Block Group 2,G5030,S,"41530585","486533","+33.2308165","-087.3751785"
"01","101","000300","2","011010003002",Block Group 2,G5030,S,"1297335","0","+32.3910826","-086.3019477"
"01","101","000400","1","011010004001",Block Group 1,G5030,S,"462675","0","+32.4096369","-086.2818008"
"01","101","000400","2","011010004002",Block Group 2,G5030,S,"439114","0","+32.4069803","-086.2818512"
"01","101","000400","5","011010004005",Block Group 5,G5030,S,"573263","0","+32.3978272","-086.2777926"
"01","101","000400","7","011010004007",Block Group 7,G5030,S,"326135","0","+32.3876867","-086.2826890"
"01","101","000600","1","011010006001",Block Group 1,G5030,S,"629892","0","+32.3756306","-086.2925143"
"01","101","000600","2","011010006002",Block Group 2,G5030,S,"1055582","0","+32.3691274","-086.2910062"
"01","101","005605","2","011010056052",Block Group 2,G5030,S,"1858069","11686","+32.3308968","-086.2008200"
"01","115","040105","2","011150401052",Block Group 2,G5030,S,"67407547","293891","+33.5574008","-086.3968335"
"01","115","040402","2","011150404022",Block Group 2,G5030,S,"83142904","1304024","+33.9600205","-086.2485872"
"01","115","040402","3","011150404023",Block Group 3,G5030,S,"16543486","57239","+33.9367539","-086.2016988"
"01","125","010804","1","011250108041",Block Group 1,G5030,S,"4432139","16713","+33.1979364","-087.4547956"
"01","125","012501","1","011250125011",Block Group 1,G5030,S,"54288942","2249229","+33.1696468","-087.6471747"
"01","125","010403","1","011250104031",Block Group 1,G5030,S,"1245862","0","+33.2342774","-087.5685674"
"01","125","010802","1","011250108021",Block Group 1,G5030,S,"6562071","54234","+33.1633138","-087.4624291"
"01","125","010303","1","011250103031",Block Group 1,G5030,S,"65701949","663009","+33.1197310","-087.7194222"
"01","125","010204","2","011250102042",Block Group 2,G5030,S,"480526","0","+33.2388764","-087.5575589"
"01","125","010500","1","011250105001",Block Group 1,G5030,S,"3040590","19981","+33.2324698","-087.4846155"
"01","021","060300","2","010210603002",Block Group 2,G5030,S,"98519852","528748","+33.0315686","-086.6546746"
"01","021","060600","1","010210606001",Block Group 1,G5030,S,"164587660","160550","+32.7232560","-086.7347529"
"01","021","060401","1","010210604011",Block Group 1,G5030,S,"27911830","206266","+32.9475177","-086.7041881"
"01","021","060500","3","010210605003",Block Group 3,G5030,S,"220649521","263698","+32.7479409","-086.9626072"
"01","003","011601","4","010030116014",Block Group 4,G5030,S,"31799817","8779041","+30.3390370","-087.5745358"
"01","003","011201","1","010030112011",Block Group 1,G5030,S,"8463643","1296975","+30.5409893","-087.8857815"
"01","003","010704","1","010030107041",Block Group 1,G5030,S,"5692258","210501","+30.6516792","-087.8859954"
"01","003","010903","2","010030109032",Block Group 2,G5030,S,"5530594","165020","+30.5971637","-087.7439935"
"01","003","010800","1","010030108001",Block Group 1,G5030,S,"5061533","837","+30.6058473","-087.8919586"
"01","055","010401","1","010550104011",Block Group 1,G5030,S,"1399917","0","+33.9432869","-086.0519757"
"01","055","000200","1","010550002001",Block Group 1,G5030,S,"2767529","0","+34.0478914","-085.9556398"
"01","055","000500","2","010550005002",Block Group 2,G5030,S,"1370561","0","+34.0269358","-086.0533586"
"01","055","010402","1","010550104021",Block Group 1,G5030,S,"24601599","72901","+33.9711768","-086.0897619"
"01","015","000800","1","010150008001",Block Group 1,G5030,S,"3645890","0","+33.6454710","-085.8270598"
"01","015","000900","2","010150009002",Block Group 2,G5030,S,"3167456","1392","+33.6472821","-085.8118760"
"01","015","001000","4","010150010004",Block Group 4,G5030,S,"6230184","0","+33.6235045","-085.8079159"
"01","015","002502","2","010150025022",Block Group 2,G5030,S,"26610552","124433","+33.8417083","-085.8762942"
"01","015","000400","1","010150004001",Block Group 1,G5030,S,"5131790","11073","+33.6820547","-085.8686849"
"01","015","000500","2","010150005002",Block Group 2,G5030,S,"896772","0","+33.6639860","-085.8388844"
"01","015","000600","1","010150006001",Block Group 1,G5030,S,"5800669","649","+33.6422330","-085.8412035"
"01","107","050401","2","011070504012",Block Group 2,G5030,S,"206477011","15736103","+33.1043525","-088.2831064"
"01","107","050402","1","011070504021",Block Group 1,G5030,S,"476201830","1345003","+33.1716580","-087.9813991"
"01","107","050402","2","011070504022",Block Group 2,G5030,S,"55082192","406611","+33.1718243","-088.1366654"
"01","107","050401","3","011070504013",Block Group 3,G5030,S,"103624372","320598","+33.0536054","-088.1860943"
"01","107","050401","1","011070504011",Block Group 1,G5030,S,"95266601","2012948","+33.1403961","-088.2355164"
"01","103","005106","3","011030051063",Block Group 3,G5030,S,"6289255","80181","+34.5709780","-087.0402185"
"01","103","000300","2","011030003002",Block Group 2,G5030,S,"4742885","73909","+34.5712507","-086.9706149"
"01","073","012908","2","010730129082",Block Group 2,G5030,S,"500702","0","+33.4078177","-086.8014961"
"01","073","005910","2","010730059102",Block Group 2,G5030,S,"1062015","0","+33.6396765","-086.7087489"
"01","073","012403","2","010730124032",Block Group 2,G5030,S,"9481188","0","+33.5869815","-087.0070252"
"01","073","012704","1","010730127041",Block Group 1,G5030,S,"15113208","25265","+33.4802479","-086.6030820"
"01","073","011002","1","010730110021",Block Group 1,G5030,S,"10153860","130175","+33.5671376","-086.5666122"
"01","073","004901","2","010730049012",Block Group 2,G5030,S,"363798","0","+33.5015186","-086.7930018"
"01","073","004902","1","010730049021",Block Group 1,G5030,S,"360000","0","+33.4948347","-086.7980573"
"01","073","014002","1","010730140021",Block Group 1,G5030,S,"20963885","282597","+33.4123930","-087.0523245"
"01","073","012911","1","010730129111",Block Group 1,G5030,S,"2293168","0","+33.4335693","-086.7618491"
"01","073","011110","3","010730111103",Block Group 3,G5030,S,"13522455","210516","+33.7501723","-086.5687727"
"01","073","000800","3","010730008003",Block Group 3,G5030,S,"998911","0","+33.5576259","-086.8257024"
"01","073","010803","5","010730108035",Block Group 5,G5030,S,"2608972","0","+33.5137356","-086.7117377"
"01","073","014104","2","010730141042",Block Group 2,G5030,S,"12865577","22907","+33.3781686","-087.0008847"
"01","073","012911","4","010730129114",Block Group 4,G5030,S,"2553204","0","+33.4480838","-086.7611090"
"01","073","013801","2","010730138012",Block Group 2,G5030,S,"5718336","0","+33.4330317","-086.9606819"
"01","073","010302","2","010730103022",Block Group 2,G5030,S,"2853025","0","+33.4111676","-086.9407605"
"01","073","014404","2","010730144042",Block Group 2,G5030,S,"1292146","0","+33.4231121","-086.8117413"
"01","003","011201","2","010030112012",Block Group 2,G5030,S,"3851835","0","+30.5282419","-087.8919297"
"01","003","011102","2","010030111022",Block Group 2,G5030,S,"19847926","159795","+30.4908694","-087.8420638"
"01","055","001100","2","010550011002",Block Group 2,G5030,S,"1215623","859074","+33.9774174","-086.0209452"
"01","055","001000","1","010550010001",Block Group 1,G5030,S,"1624487","0","+34.0097195","-086.0230425"
"01","055","001200","2","010550012002",Block Group 2,G5030,S,"1086591","0","+34.0068205","-086.0134281"
"01","055","001300","2","010550013002",Block Group 2,G5030,S,"850167","0","+34.0042919","-085.9792608"
"01","015","001300","1","010150013001",Block Group 1,G5030,S,"3184402","0","+33.6395884","-085.8728733"
"01","015","001201","2","010150012012",Block Group 2,G5030,S,"1490577","0","+33.6122682","-085.8327111"
"01","015","001202","3","010150012023",Block Group 3,G5030,S,"4136424","46217","+33.5900704","-085.9034237"
"01","015","001201","1","010150012011",Block Group 1,G5030,S,"3131314","3705","+33.6066660","-085.8617594"
"01","003","010500","4","010030105004",Block Group 4,G5030,S,"2894366","7320","+30.8872159","-087.7680097"
"01","003","010600","1","010030106001",Block Group 1,G5030,S,"2541643","0","+30.8661964","-087.7931274"
"01","073","012701","1","010730127011",Block Group 1,G5030,S,"5410572","4244","+33.5389033","-086.6829489"
"01","073","010900","2","010730109002",Block Group 2,G5030,S,"2277363","0","+33.5803455","-086.7810355"
"01","073","003600","5","010730036005",Block Group 5,G5030,S,"317182","0","+33.4805131","-086.9009283"
"01","073","005903","2","010730059032",Block Group 2,G5030,S,"1675461","0","+33.5923372","-086.6892828"
"01","073","001902","1","010730019021",Block Group 1,G5030,S,"2391273","0","+33.5514481","-086.7458551"
"01","073","003803","1","010730038031",Block Group 1,G5030,S,"841740","0","+33.4824027","-086.8765333"
"01","073","014105","1","010730141051",Block Group 1,G5030,S,"5639130","0","+33.3478770","-086.9898071"
"01","073","012911","3","010730129113",Block Group 3,G5030,S,"3068529","16420","+33.4282251","-086.7595559"
"01","021","060200","1","010210602001",Block Group 1,G5030,S,"34818941","216195","+32.8660501","-086.6006425"
"01","021","060200","2","010210602002",Block Group 2,G5030,S,"63788742","3056554","+32.8695390","-086.5184403"
"01","003","010500","3","010030105003",Block Group 3,G5030,S,"8840986","133761","+30.9077127","-087.7745172"
"01","047","957200","2","010479572002",Block Group 2,G5030,S,"16723738","517172","+32.3573365","-087.0140035"
"01","051","030200","2","010510302002",Block Group 2,G5030,S,"46072958","7896302","+32.7396370","-086.3486382"
"01","051","030901","1","010510309011",Block Group 1,G5030,S,"3579500","10532","+32.5445919","-086.3770360"
"01","051","030600","4","010510306004",Block Group 4,G5030,S,"36344567","250827","+32.5987505","-086.1237088"
"01","051","030902","3","010510309023",Block Group 3,G5030,S,"8792567","260498","+32.5456200","-086.3540982"
"01","051","030701","1","010510307011",Block Group 1,G5030,S,"40286700","893489","+32.4629855","-086.1508784"
"01","047","957200","1","010479572001",Block Group 1,G5030,S,"17567440","1183623","+32.3740226","-087.0584684"
"01","047","956600","4","010479566004",Block Group 4,G5030,S,"488684","0","+32.4199753","-087.0277729"
"01","003","011202","2","010030112022",Block Group 2,G5030,S,"2826975","2512617","+30.5094671","-087.9172489"
"01","003","011300","2","010030113002",Block Group 2,G5030,S,"22155831","8340972","+30.4024868","-087.8757730"
"01","055","011200","1","010550112001",Block Group 1,G5030,S,"1355727","0","+34.0038533","-085.9633891"
"01","015","981901","1","010159819011",Block Group 1,G5030,S,"63126897","137514","+33.6467452","-085.9690161"
"01","015","001400","2","010150014002",Block Group 2,G5030,S,"7365622","6357","+33.6678900","-085.9154044"
"01","015","001600","2","010150016002",Block Group 2,G5030,S,"2262802","25350","+33.7032031","-085.8487133"
"01","015","002102","3","010150021023",Block Group 3,G5030,S,"1246608","0","+33.8273599","-085.7529705"
"01","073","002306","2","010730023062",Block Group 2,G5030,S,"2231396","1999","+33.5155744","-086.7565473"
"01","073","012304","2","010730123042",Block Group 2,G5030,S,"6298967","0","+33.5063274","-086.9599655"
"01","073","012911","2","010730129112",Block Group 2,G5030,S,"4512314","25630","+33.4466737","-086.7453197"
"01","073","012907","3","010730129073",Block Group 3,G5030,S,"2313901","0","+33.4048014","-086.7763662"
"01","073","014105","3","010730141053",Block Group 3,G5030,S,"1734201","0","+33.3660791","-086.9908837"
"01","073","014405","2","010730144052",Block Group 2,G5030,S,"1086883","0","+33.4179319","-086.8278849"
"01","073","014406","4","010730144064",Block Group 4,G5030,S,"1202431","0","+33.4115311","-086.8191724"
"01","003","011501","2","010030115012",Block Group 2,G5030,S,"4276878","16188","+30.4111397","-087.7053784"
"01","015","000700","2","010150007002",Block Group 2,G5030,S,"2312561","0","+33.7069698","-085.8231988"
"01","007","010006","1","010070100061",Block Group 1,G5030,S,"35502064","100894","+33.2242791","-087.0770382"
"01","007","010011","2","010070100112",Block Group 2,G5030,S,"267870303","278612","+32.9268202","-087.3225570"
"01","007","010007","1","010070100071",Block Group 1,G5030,S,"177152885","303153","+32.9464980","-086.9386269"
"01","007","010005","2","010070100052",Block Group 2,G5030,S,"21584004","80943","+33.1396826","-087.1255020"
"01","007","010006","2","010070100062",Block Group 2,G5030,S,"81652789","820081","+33.1597722","-087.0658345"
"01","007","010011","1","010070100111",Block Group 1,G5030,S,"118933095","193759","+33.0079098","-087.2543939"
"01","007","010008","2","010070100082",Block Group 2,G5030,S,"194040467","2016669","+33.0652226","-086.9966317"
"01","007","010007","2","010070100072",Block Group 2,G5030,S,"213699731","1298147","+32.8570170","-087.0639880"
"01","007","010009","2","010070100092",Block Group 2,G5030,S,"51485343","1270974","+32.8728489","-087.1911934"
"01","007","010005","3","010070100053",Block Group 3,G5030,S,"21721066","363120","+33.2145804","-087.1571329"
"01","007","010010","2","010070100102",Block Group 2,G5030,S,"39618879","88553","+32.9699399","-087.1879034"
"01","007","010010","1","010070100101",Block Group 1,G5030,S,"14463767","227859","+32.9830469","-087.1526752"
